Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca importada;Ipiales (Nariño), Ipiales somos todos; 3.636 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca importada;Palmira (Valle del Cauca); 4.837 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Pasto, El Potrerillo; 3.432 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Popayán, Plaza de mercado del barrio Bolívar; 4.466 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Túquerres (Nariño); 2.083 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Arauca (Arauca); 2.909 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Bogotá, D.C., Corabastos; 3.003 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Cúcuta, Cenabastos; 2.809 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Florencia (Caquetá); 2.825 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Neiva, Surabastos; 2.627 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Pereira, Mercasa; 2.564 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Santa Marta (Magdalena); 3.060 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Sincelejo, Nuevo Mercado; 2.325 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Tibasosa (Boyacá), Coomproriente; 2.727 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Tunja, Complejo de Servicios del Sur; 2.688 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Valledupar, Mercabastos; 2.689 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Valledupar, Mercado Nuevo; 2.689 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Bucaramanga, Centroabastos; 2.629 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Cali, Cavasa; 2.759 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Cartagena, Bazurto; 2.887 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Ipiales (Nariño), Ipiales somos todos; 2.082 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Medellín, Central Mayorista de Antioquia; 2.705 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;"Medellín, Plaza Minorista ""José María Villa"""; 2.670 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Montería, Mercado del Sur; 2.899 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Bucaramanga, Centroabastos; 2.157 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Barranquillita; 3.176 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Montería, Mercado del Sur; 2.146 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado; 2.862 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Valledupar, Mercabastos; 2.931 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Arauca (Arauca); 3.543 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Armenia, Mercar; 1.868 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos; 3.424 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Cartago (Valle del Cauca); 2.744 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Florencia (Caquetá); 4.217 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nariño), Ipiales somos todos; 3.600 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;La Ceja (Antioquia); 2.967 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Manizales, Centro Galerías; 3.120 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Medellín, Central Mayorista de Antioquia; 3.376 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;"Medellín, Plaza Minorista ""José María Villa"""; 3.667 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Montería, Mercado del Sur; 1.580 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, La 41; 2.398 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa; 2.175 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Rionegro (Antioquia); 2.885 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Sincelejo, Nuevo Mercado; 1.443 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Sonsón (Antioquia); 2.063 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Túquerres (Nariño); 3.571 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Villavicencio, CAV; 3.712 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca;Yopal (Casanare); 3.325 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Barranquilla, Barranquillita; 5.667 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bogotá, D.C., Corabastos; 3.913 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 4.262 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Cavasa; 2.680 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Santa Elena; 2.741 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Chiquinquirá (Boyacá); 3.111 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Duitama (Boyacá), Mercaplaza; 2.222 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Ibagué, Plaza La 21; 3.498 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Neiva, Surabastos; 3.349 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;San Gil (Santander); 4.333 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Santa Marta (Magdalena); 4.105 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Socorro (Santander); 4.208 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tibasosa (Boyacá), Coomproriente; 2.755 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tuluá (Valle del Cauca); 3.301 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tunja, Complejo de Servicios del Sur; 3.138 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Valledupar, Mercabastos; 3.481 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Barranquillita; 3.531 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Granabastos; 3.307 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cartagena, Bazurto; 4.519 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cúcuta, Cenabastos; 3.691 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Pamplona (Norte de Santander); 2.031 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Valledupar, Mercabastos; 3.442 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;La Unión (Nariño); 2.469 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Palmira (Valle del Cauca); 2.498 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Pasto, El Potrerillo; 2.141 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Popayán, Plaza de mercado del barrio Bolívar; 3.050 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa; 3.017 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Santa Elena; 3.090 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Palmira (Valle del Cauca); 2.743 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla puerro;Bogotá, D.C., Corabastos; 3.014 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla puerro;Cúcuta, Cenabastos; 5.770 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla puerro;Medellín, Central Mayorista de Antioquia; 4.014 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebolla puerro;Pamplona (Norte de Santander); 4.688 ;;
ene-23;VERDURAS Y HORTALIZAS;Cebollín chino;Barranquilla, Barranquillita; 8.328 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Mercar; 964 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Retiro; 964 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bogotá, D.C., Corabastos; 1.780 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bucaramanga, Centroabastos; 1.476 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 1.656 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Cavasa; 1.475 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Santa Elena; 1.349 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartagena, Bazurto; 1.333 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartago (Valle del Cauca); 1.652 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Chiquinquirá (Boyacá); 1.540 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cúcuta, Cenabastos; 1.749 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Duitama (Boyacá), Mercaplaza; 1.750 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ibagué, Plaza La 21; 1.852 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ipiales (Nariño), Ipiales somos todos; 1.463 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Manizales, Centro Galerías; 1.178 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Marinilla (Antioquia); 1.404 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Medellín, Central Mayorista de Antioquia; 1.924 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;"Medellín, Plaza Minorista ""José María Villa"""; 1.894 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Montería, Mercado del Sur; 1.368 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Neiva, Surabastos; 1.392 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pamplona (Norte de Santander); 1.439 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pasto, El Potrerillo; 1.358 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Peñol (Antioquia); 1.328 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Popayán, Plaza de mercado del barrio Bolívar; 988 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Gil (Santander); 2.424 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Vicente (Antioquia); 1.470 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Santa Marta (Magdalena); 2.200 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sincelejo, Nuevo Mercado; 1.375 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Socorro (Santander); 2.797 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sonsón (Antioquia); 1.125 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tibasosa (Boyacá), Coomproriente; 1.846 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tunja, Complejo de Servicios del Sur; 1.707 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Valledupar, Mercabastos; 1.627 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Villavicencio, CAV; 2.069 ;;
ene-23;VERDURAS Y HORTALIZAS;Chócolo mazorca;Yopal (Casanare); 3.103 ;;
ene-23;VERDURAS Y HORTALIZAS;Cidra;Bogotá, D.C., Corabastos; 847 ;;
ene-23;VERDURAS Y HORTALIZAS;Cidra;Medellín, Central Mayorista de Antioquia; 954 ;;
ene-23;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia); 325 ;;
ene-23;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV; 758 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca); 10.472 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar; 2.697 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita; 9.008 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Bogotá, D.C., Corabastos; 2.562 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos; 5.882 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 4.417 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa; 2.344 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Elena; 1.965 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto; 5.226 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca); 3.718 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquirá (Boyacá); 5.298 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Cúcuta, Cenabastos; 6.889 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyacá), Mercaplaza; 4.806 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquetá); 4.917 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Ibagué, Plaza La 21; 3.780 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nariño), Ipiales somos todos; 3.300 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galerías; 6.444 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia); 1.096 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Medellín, Central Mayorista de Antioquia; 1.718 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;"Medellín, Plaza Minorista ""José María Villa"""; 1.785 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Montería, Mercado del Sur; 5.167 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos; 6.289 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca); 1.993 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander); 2.679 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo; 6.955 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41; 2.130 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa; 1.978 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Popayán, Plaza de mercado del barrio Bolívar; 3.063 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia); 2.223 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander); 10.000 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado; 3.501 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Socorro (Santander); 10.000 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Tibasosa (Boyacá), Coomproriente; 5.797 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Tuluá (Valle del Cauca); 6.000 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur; 4.531 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos; 4.350 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo; 4.117 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV; 3.404 ;;
ene-23;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare); 8.175 ;;
ene-23;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita; 4.472 ;;
ene-23;VERDURAS Y HORTALIZAS;Coles;Bogotá, D.C., Corabastos; 2.226 ;;
ene-23;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia; 1.634 ;;
ene-23;VERDURAS Y HORTALIZAS;Coles;"Medellín, Plaza Minorista ""José María Villa"""; 1.376 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar; 1.917 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita; 7.907 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos; 7.783 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Bogotá, D.C., Corabastos; 2.020 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos; 6.475 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Elena; 3.030 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto; 6.806 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca); 2.483 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquirá (Boyacá); 2.275 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Cúcuta, Cenabastos; 5.618 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyacá), Mercaplaza; 2.850 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nariño), Ipiales somos todos; 1.877 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías; 3.152 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia); 1.360 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Medellín, Central Mayorista de Antioquia; 2.210 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;"Medellín, Plaza Minorista ""José María Villa"""; 3.291 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos; 2.296 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca); 2.910 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander); 4.063 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo; 1.849 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41; 2.784 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa; 2.759 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Tibasosa (Boyacá), Coomproriente; 2.778 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur; 2.813 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Túquerres (Nariño); 2.190 ;;
ene-23;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV; 2.350 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar; 3.444 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita; 9.600 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos; 8.563 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos; 2.677 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos; 6.469 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto; 7.167 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquirá (Boyacá); 2.872 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Cúcuta, Cenabastos; 12.314 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá), Mercaplaza; 4.375 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Ibagué, Plaza La 21; 4.624 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nariño), Ipiales somos todos; 1.833 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galerías; 5.500 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Medellín, Central Mayorista de Antioquia; 1.803 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;"Medellín, Plaza Minorista ""José María Villa"""; 2.889 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos; 4.633 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander); 5.000 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo; 3.007 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Pereira, Mercasa; 4.544 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyacá), Coomproriente; 5.164 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur; 5.172 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV; 3.600 ;;
ene-23;VERDURAS Y HORTALIZAS;Espinaca;Yopal (Casanare); 5.813 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Cúcuta, Cenabastos; 4.664 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Pamplona (Norte de Santander); 3.096 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Bogotá, D.C., Corabastos; 4.954 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Cavasa; 3.975 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Santa Elena; 4.237 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá); 4.212 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Duitama (Boyacá), Mercaplaza; 3.892 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia); 4.250 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Santuario (Antioquia); 4.412 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Ceja (Antioquia); 4.894 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño); 3.971 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Marinilla (Antioquia); 4.363 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia; 4.309 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa"""; 4.817 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo; 3.254 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Peñol (Antioquia); 4.169 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Popayán, Plaza de mercado del barrio Bolívar; 4.131 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia); 4.670 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;San Vicente (Antioquia); 4.194 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sonsón (Antioquia); 3.519 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tibasosa (Boyacá), Coomproriente; 4.113 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tuluá (Valle del Cauca); 4.278 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur; 3.747 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV; 4.383 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Yopal (Casanare); 4.966 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Arauca (Arauca); 4.545 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Armenia, Mercar; 5.099 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Barranquillita; 9.587 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Granabastos; 8.025 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Bucaramanga, Centroabastos; 3.698 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cartago (Valle del Cauca); 5.070 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21; 3.959 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño); 3.971 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Manizales, Centro Galerías; 4.967 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur; 5.614 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Neiva, Surabastos; 4.205 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, La 41; 4.639 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, Mercasa; 4.405 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander); 4.585 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Sincelejo, Nuevo Mercado; 5.369 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Socorro (Santander); 4.500 ;;
ene-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Tunja, Complejo de Servicios del Sur; 2.545 ;;
ene-23;VERDURAS Y HORTALIZAS;Haba verde;Bogotá, D.C., Corabastos; 1.762 ;;
