Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*;;;;
nov-22;PROCESADOS;Panela en pastilla;Caparrapí (Cundinamarca); 3.043 ;;;;
nov-22;PROCESADOS;Panela en pastilla;Nocaima (Cundinamarca); 3.105 ;;;;
nov-22;PROCESADOS;Panela en pastilla;Sandoná (Nariño); 2.938 ;;;;
nov-22;PROCESADOS;Panela en pastilla;Villeta (Cundinamarca); 3.092 ;;;;
nov-22;PROCESADOS;Panela redonda blanca;Medellín, Central Mayorista de Antioquia; 3.603 ;;;;
nov-22;PROCESADOS;Panela redonda blanca;San Sebastián de Mariquita (Tolima); 3.169 ;;;;
nov-22;PROCESADOS;Panela redonda blanca;Sincelejo, Nuevo Mercado; 4.253 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Ancuya (Nariño); 2.875 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Armenia, Mercar; 3.938 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 4.579 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Cali, La Floresta; 4.740 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Cali, Santa Elena; 4.642 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Cali, Siloé; 4.750 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Caparrapí (Cundinamarca); 2.986 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Cartago (Valle del Cauca); 3.899 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Consacá (Nariño); 3.018 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Manizales, Centro Galerías; 4.003 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Medellín, Central Mayorista de Antioquia; 3.614 ;;;;
nov-22;PROCESADOS;Panela redonda morena;"Medellín, Plaza Minorista ""José María Villa"""; 3.662 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Montería, Mercado del Sur; 3.670 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Palmira (Valle del Cauca); 3.445 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Pereira, Mercasa; 4.220 ;;;;
nov-22;PROCESADOS;Panela redonda morena;San Sebastián de Mariquita (Tolima); 3.169 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Sandoná (Nariño); 3.004 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Tuluá (Valle del Cauca); 3.922 ;;;;
nov-22;PROCESADOS;Panela redonda morena;Yolombó (Antioquia); 3.453 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Arauca (Arauca); 5.146 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Armenia, Mercar; 8.500 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Barranquilla, Barranquillita; 6.524 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Barranquilla, Granabastos; 6.283 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Corabastos; 7.692 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Plaza Las Flores; 8.229 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Bucaramanga, Centroabastos; 7.120 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Bucaramanga, Mercados del centro; 7.518 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 7.178 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cali, La Floresta; 7.778 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cali, Santa Elena; 7.378 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cali, Siloé; 7.847 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cartagena, Bazurto; 6.672 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cartago (Valle del Cauca); 7.033 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cúcuta, Cenabastos; 4.420 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Cúcuta, La Nueva Sexta; 4.271 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Florencia (Caquetá); 4.889 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Ibagué, Plaza La 21; 7.763 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Medellín, Central Mayorista de Antioquia; 7.683 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;"Medellín, Plaza Minorista ""José María Villa"""; 7.258 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Montería, Mercado del Sur; 6.836 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Neiva, Surabastos; 8.229 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Palmira (Valle del Cauca); 7.694 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Pamplona (Norte de Santander); 4.917 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Pereira, Mercasa; 7.400 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Popayán, Plaza de mercado del barrio Bolívar; 7.046 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Sincelejo, Nuevo Mercado; 6.092 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Tuluá (Valle del Cauca); 7.258 ;;;;
nov-22;PROCESADOS;Pastas alimenticias;Villavicencio, CAV; 8.026 ;;;;
nov-22;PROCESADOS;Sal yodada;Armenia, Mercar; 1.700 ;;;;
nov-22;PROCESADOS;Sal yodada;Barranquilla, Barranquillita; 1.761 ;;;;
nov-22;PROCESADOS;Sal yodada;Barranquilla, Granabastos; 1.489 ;;;;
nov-22;PROCESADOS;Sal yodada;Bogotá, D.C., Corabastos; 1.694 ;;;;
nov-22;PROCESADOS;Sal yodada;Bogotá, D.C., Paloquemao; 1.765 ;;;;
nov-22;PROCESADOS;Sal yodada;Bogotá, D.C., Plaza España; 1.865 ;;;;
nov-22;PROCESADOS;Sal yodada;Bucaramanga, Centroabastos; 1.819 ;;;;
nov-22;PROCESADOS;Sal yodada;Bucaramanga, Mercados del centro; 1.725 ;;;;
nov-22;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 1.418 ;;;;
nov-22;PROCESADOS;Sal yodada;Cali, La Floresta; 1.853 ;;;;
nov-22;PROCESADOS;Sal yodada;Cali, Santa Elena; 1.816 ;;;;
nov-22;PROCESADOS;Sal yodada;Cali, Siloé; 1.843 ;;;;
nov-22;PROCESADOS;Sal yodada;Cartagena, Bazurto; 765 ;;;;
nov-22;PROCESADOS;Sal yodada;Cartago (Valle del Cauca); 1.726 ;;;;
nov-22;PROCESADOS;Sal yodada;Cúcuta, Cenabastos; 1.652 ;;;;
nov-22;PROCESADOS;Sal yodada;Cúcuta, La Nueva Sexta; 1.677 ;;;;
nov-22;PROCESADOS;Sal yodada;Ibagué, Plaza La 21; 1.809 ;;;;
nov-22;PROCESADOS;Sal yodada;Manizales, Centro Galerías; 1.805 ;;;;
nov-22;PROCESADOS;Sal yodada;Medellín, Central Mayorista de Antioquia; 1.762 ;;;;
nov-22;PROCESADOS;Sal yodada;"Medellín, Plaza Minorista ""José María Villa"""; 1.744 ;;;;
nov-22;PROCESADOS;Sal yodada;Montería, Mercado del Sur; 1.802 ;;;;
nov-22;PROCESADOS;Sal yodada;Neiva, Surabastos; 1.905 ;;;;
nov-22;PROCESADOS;Sal yodada;Palmira (Valle del Cauca); 1.784 ;;;;
nov-22;PROCESADOS;Sal yodada;Pamplona (Norte de Santander); 1.600 ;;;;
nov-22;PROCESADOS;Sal yodada;Pasto, El Potrerillo; 1.647 ;;;;
nov-22;PROCESADOS;Sal yodada;Pereira, Mercasa; 1.520 ;;;;
nov-22;PROCESADOS;Sal yodada;Popayán, Plaza de mercado del barrio Bolívar; 1.692 ;;;;
nov-22;PROCESADOS;Sal yodada;Santa Marta (Magdalena); 1.360 ;;;;
nov-22;PROCESADOS;Sal yodada;Sincelejo, Nuevo Mercado; 1.720 ;;;;
nov-22;PROCESADOS;Sal yodada;Tuluá (Valle del Cauca); 1.748 ;;;;
nov-22;PROCESADOS;Sal yodada;Tunja, Complejo de Servicios del Sur; 1.301 ;;;;
nov-22;PROCESADOS;Sal yodada;Valledupar, Mercado Nuevo; 1.765 ;;;;
nov-22;PROCESADOS;Sal yodada;Villavicencio, CAV; 1.768 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Armenia, Mercar; 8.399 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Barranquillita; 11.109 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Granabastos; 11.640 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Centroabastos; 11.631 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Mercados del centro; 8.583 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Cali, La Floresta; 12.755 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Cali, Santa Elena; 11.852 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Cali, Siloé; 13.000 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Cartagena, Bazurto; 11.169 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Cartago (Valle del Cauca); 11.045 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Ibagué, Plaza La 21; 14.333 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Manizales, Centro Galerías; 11.296 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Medellín, Central Mayorista de Antioquia; 14.714 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;"Medellín, Plaza Minorista ""José María Villa"""; 10.762 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Montería, Mercado del Sur; 13.106 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Palmira (Valle del Cauca); 12.354 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Pereira, Mercasa; 9.263 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Popayán, Plaza de mercado del barrio Bolívar; 14.798 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Santa Marta (Magdalena); 9.150 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Sincelejo, Nuevo Mercado; 10.794 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Tuluá (Valle del Cauca); 13.948 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Valledupar, Mercado Nuevo; 11.042 ;;;;
nov-22;PROCESADOS;Salsa de tomate doy pack;Villavicencio, CAV; 10.793 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Armenia, Mercar; 17.588 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Barranquilla, Barranquillita; 11.290 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Barranquilla, Granabastos; 10.652 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Bogotá, D.C., Corabastos; 17.116 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Bogotá, D.C., Plaza España; 17.976 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 10.692 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cali, La Floresta; 12.655 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cali, Santa Elena; 17.173 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cali, Siloé; 12.974 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cartagena, Bazurto; 12.651 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cartago (Valle del Cauca); 17.984 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cúcuta, Cenabastos; 18.231 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Cúcuta, La Nueva Sexta; 17.541 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Manizales, Centro Galerías; 18.033 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Medellín, Central Mayorista de Antioquia; 12.932 ;;;;
nov-22;PROCESADOS;Sardinas en lata;"Medellín, Plaza Minorista ""José María Villa"""; 11.185 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Montería, Mercado del Sur; 13.182 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Palmira (Valle del Cauca); 17.832 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Pamplona (Norte de Santander); 16.601 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Pereira, Mercasa; 17.624 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Popayán, Plaza de mercado del barrio Bolívar; 10.291 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Santa Marta (Magdalena); 8.958 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Sincelejo, Nuevo Mercado; 12.357 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Tuluá (Valle del Cauca); 17.214 ;;;;
nov-22;PROCESADOS;Sardinas en lata;Villavicencio, CAV; 17.497 ;;;;
nov-22;PROCESADOS;Vinagre;Barranquilla, Barranquillita; 1.912 ;;;;
nov-22;PROCESADOS;Vinagre;Barranquilla, Granabastos; 1.875 ;;;;
nov-22;PROCESADOS;Vinagre;Bucaramanga, Centroabastos; 2.193 ;;;;
nov-22;PROCESADOS;Vinagre;Bucaramanga, Mercados del centro; 2.581 ;;;;
nov-22;PROCESADOS;Vinagre;Cartagena, Bazurto; 1.461 ;;;;
nov-22;PROCESADOS;Vinagre;Cúcuta, Cenabastos; 2.184 ;;;;
nov-22;PROCESADOS;Vinagre;Cúcuta, La Nueva Sexta; 2.104 ;;;;
nov-22;PROCESADOS;Vinagre;Montería, Mercado del Sur; 1.500 ;;;;
nov-22;PROCESADOS;Vinagre;Pamplona (Norte de Santander); 1.701 ;;;;
nov-22;PROCESADOS;Vinagre;Pereira, Mercasa; 5.735 ;;;;
nov-22;PROCESADOS;Vinagre;Santa Marta (Magdalena); 1.254 ;;;;
nov-22;PROCESADOS;Vinagre;Sincelejo, Nuevo Mercado; 1.379 ;;;;
nov-22;PROCESADOS;Vinagre;Valledupar, Mercado Nuevo; 1.389 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Armenia, Mercar; 1.467 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Bogotá, D.C., Corabastos; 965 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Bucaramanga, Centroabastos; 2.000 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Chiquinquirá (Boyacá); 1.900 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Duitama (Boyacá), Mercaplaza; 2.027 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Florencia (Caquetá); 2.447 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Ibagué, Plaza La 21; 1.714 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Ipiales (Nariño), Ipiales somos todos; 1.864 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Medellín, Central Mayorista de Antioquia; 1.975 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Neiva, Surabastos; 2.424 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Pamplona (Norte de Santander); 3.650 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Pasto, El Potrerillo; 3.511 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Pereira, Mercasa; 2.713 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Tibasosa (Boyacá), Coomproriente; 2.000 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Tunja, Complejo de Servicios del Sur; 2.125 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Villavicencio, CAV; 2.100 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Acelga;Yopal (Casanare); 2.000 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Armenia, Mercar; 1.267 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Bogotá, D.C., Corabastos; 2.342 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Bucaramanga, Centroabastos; 1.386 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 2.030 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Cali, Cavasa; 1.566 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Cali, Santa Elena; 1.503 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Cartagena, Bazurto; 1.764 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Cartago (Valle del Cauca); 1.769 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Cúcuta, Cenabastos; 1.811 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Duitama (Boyacá), Mercaplaza; 1.219 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Ibagué, Plaza La 21; 1.902 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Manizales, Centro Galerías; 1.867 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Medellín, Central Mayorista de Antioquia; 1.256 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;"Medellín, Plaza Minorista ""José María Villa"""; 1.414 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Montería, Mercado del Sur; 1.412 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Palmira (Valle del Cauca); 1.783 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Pamplona (Norte de Santander); 1.731 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Pereira, La 41; 1.669 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Pereira, Mercasa; 1.591 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Popayán, Plaza de mercado del barrio Bolívar; 1.945 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;San Gil (Santander); 1.500 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Sincelejo, Nuevo Mercado; 1.358 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Socorro (Santander); 1.500 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Tibasosa (Boyacá), Coomproriente; 839 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Tuluá (Valle del Cauca); 1.719 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Tunja, Complejo de Servicios del Sur; 1.208 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Valledupar, Mercabastos; 1.224 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Valledupar, Mercado Nuevo; 1.207 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyama;Yopal (Casanare); 1.570 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Arauca (Arauca); 1.871 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Bogotá, D.C., Corabastos; 877 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Bucaramanga, Centroabastos; 968 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Chiquinquirá (Boyacá); 1.283 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Duitama (Boyacá), Mercaplaza; 1.720 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Florencia (Caquetá); 1.675 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Ibagué, Plaza La 21; 1.813 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Neiva, Surabastos; 1.415 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Pamplona (Norte de Santander); 1.700 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);San Gil (Santander); 1.500 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Tibasosa (Boyacá), Coomproriente; 1.531 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Tunja, Complejo de Servicios del Sur; 2.092 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Villavicencio, CAV; 1.156 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Yopal (Casanare); 1.798 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Cartagena, Bazurto; 7.240 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Medellín, Central Mayorista de Antioquia; 4.457 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Montería, Mercado del Sur; 6.438 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Sincelejo, Nuevo Mercado; 6.264 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Bogotá, D.C., Corabastos; 14.066 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Chiquinquirá (Boyacá); 6.163 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Cúcuta, Cenabastos; 5.061 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Duitama (Boyacá), Mercaplaza; 5.413 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Ipiales (Nariño), Ipiales somos todos; 8.905 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Manizales, Centro Galerías; 9.421 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Medellín, Central Mayorista de Antioquia; 11.878 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Pamplona (Norte de Santander); 4.915 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Pasto, El Potrerillo; 9.545 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Pereira, La 41; 9.971 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Pereira, Mercasa; 10.430 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;San Gil (Santander); 12.000 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Tibasosa (Boyacá), Coomproriente; 5.388 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Tunja, Complejo de Servicios del Sur; 5.164 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Túquerres (Nariño); 9.292 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Villavicencio, CAV; 7.612 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo;Yopal (Casanare); 8.500 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Arauca (Arauca); 7.411 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Armenia, Mercar; 10.385 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Barranquilla, Barranquillita; 7.770 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Barranquilla, Granabastos; 7.653 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Bogotá, D.C., Corabastos; 6.811 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Bucaramanga, Centroabastos; 7.357 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 7.774 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Cali, Cavasa; 6.690 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Cali, Santa Elena; 6.569 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Cartagena, Bazurto; 7.063 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Cartago (Valle del Cauca); 7.382 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Cúcuta, Cenabastos; 7.833 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Ibagué, Plaza La 21; 7.503 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Ipiales (Nariño), Ipiales somos todos; 6.768 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Manizales, Centro Galerías; 7.981 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Medellín, Central Mayorista de Antioquia; 6.650 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;"Medellín, Plaza Minorista ""José María Villa"""; 6.757 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Montería, Mercado del Sur; 6.548 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Neiva, Surabastos; 6.616 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Palmira (Valle del Cauca); 7.136 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Pasto, El Potrerillo; 7.589 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Pereira, La 41; 8.341 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Pereira, Mercasa; 7.356 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Popayán, Plaza de mercado del barrio Bolívar; 7.733 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Sincelejo, Nuevo Mercado; 6.985 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Tuluá (Valle del Cauca); 7.522 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Ajo importado;Valledupar, Mercabastos; 7.000 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Arauca (Arauca); 2.644 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Armenia, Mercar; 944 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Barranquilla, Barranquillita; 1.936 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Barranquilla, Granabastos; 1.826 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Bogotá, D.C., Corabastos; 1.492 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Bucaramanga, Centroabastos; 900 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Cali, Cavasa; 1.530 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Cali, Santa Elena; 1.449 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Cartagena, Bazurto; 1.760 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Cartago (Valle del Cauca); 2.148 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Chiquinquirá (Boyacá); 983 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Cúcuta, Cenabastos; 2.209 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Duitama (Boyacá), Mercaplaza; 1.133 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Ibagué, Plaza La 21; 1.676 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Ipiales (Nariño), Ipiales somos todos; 2.795 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Manizales, Centro Galerías; 1.896 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Marinilla (Antioquia); 693 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;Medellín, Central Mayorista de Antioquia; 1.165 ;;;;
dic-22;VERDURAS Y HORTALIZAS;Apio;"Medellín, Plaza Minorista ""José María Villa"""; 1.149 ;;;;
